kommun;period;key;count;per100k
0563;2000;person;89;1065.0
0563;2000;theft;440;5263.0
0563;2000;total;695;8313.0
0563;2000;vandalism;63;754.0
0563;2001;burglary;164;1981.0
0563;2001;drugs_weapons;18;217.0
0563;2001;person;102;1232.0
0563;2001;theft;450;5434.0
0563;2001;total;738;8913.0
0563;2001;vandalism;76;918.0
0563;2002;burglary;191;2322.0
0563;2002;drugs_weapons;18;219.0
0563;2002;person;72;875.0
0563;2002;theft;501;6090.0
0563;2002;total;744;9043.0
0563;2002;vandalism;52;632.0
0563;2003;burglary;113;1376.0
0563;2003;drugs_weapons;16;194.0
0563;2003;person;112;1364.0
0563;2003;theft;388;4725.0
0563;2003;total;659;8024.0
0563;2003;vandalism;66;804.0
0563;2004;burglary;71;868.0
0563;2004;drugs_weapons;29;354.0
0563;2004;person;109;1333.0
0563;2004;theft;312;3816.0
0563;2004;total;624;7631.0
0563;2004;vandalism;58;709.0
0563;2005;burglary;69;848.0
0563;2005;drugs_weapons;33;405.0
0563;2005;person;103;1265.0
0563;2005;theft;242;2973.0
0563;2005;total;575;7063.0
0563;2005;vandalism;42;516.0
0563;2006;burglary;50;619.0
0563;2006;drugs_weapons;4;49.0
0563;2006;person;144;1782.0
0563;2006;theft;195;2413.0
0563;2006;total;504;6238.0
0563;2006;vandalism;53;656.0
0563;2007;burglary;63;788.0
0563;2007;drugs_weapons;12;151.0
0563;2007;person;160;2002.0
0563;2007;theft;210;2627.0
0563;2007;total;549;6868.0
0563;2007;vandalism;65;813.0
0563;2008;burglary;57;721.0
0563;2008;drugs_weapons;13;165.0
0563;2008;person;188;2380.0
0563;2008;theft;242;3063.0
0563;2008;total;688;8708.0
0563;2008;vandalism;75;949.0
0563;2009;burglary;64;817.0
0563;2009;drugs_weapons;21;268.0
0563;2009;person;94;1200.0
0563;2009;theft;261;3333.0
0563;2009;total;573;7317.0
0563;2009;vandalism;57;728.0
0563;2010;burglary;37;475.0
0563;2010;drugs_weapons;11;141.0
0563;2010;person;136;1747.0
0563;2010;theft;195;2505.0
0563;2010;total;496;6371.0
0563;2010;vandalism;51;655.0
0563;2011;burglary;68;882.0
0563;2011;drugs_weapons;6;78.0
0563;2011;person;129;1673.0
0563;2011;theft;262;3398.0
0563;2011;total;537;6964.0
0563;2011;vandalism;46;597.0
0563;2012;burglary;69;904.0
0563;2012;drugs_weapons;22;288.0
0563;2012;person;158;2071.0
0563;2012;theft;250;3277.0
0563;2012;total;588;7707.0
0563;2012;vandalism;55;721.0
0563;2013;burglary;52;685.0
0563;2013;drugs_weapons;42;554.0
0563;2013;person;132;1739.0
0563;2013;theft;210;2766.0
0563;2013;total;558;7351.0
0563;2013;vandalism;60;790.0
0563;2014;burglary;49;643.0
0563;2014;drugs_weapons;30;394.0
0563;2014;person;127;1666.0
0563;2014;theft;223;2926.0
0563;2014;total;544;7138.0
0563;2014;vandalism;39;512.0
0563;2015;burglary;33;428.0
0563;2015;drugs_weapons;20;260.0
0563;2015;person;147;1909.0
0563;2015;theft;164;2129.0
0563;2015;total;491;6375.0
0563;2015;vandalism;47;610.0
0563;2016;burglary;61;784.0
0563;2016;drugs_weapons;18;232.0
0563;2016;person;162;2083.0
0563;2016;theft;234;3008.0
0563;2016;total;623;8010.0
0563;2016;vandalism;59;759.0
0563;2017;burglary;76;966.0
0563;2017;drugs_weapons;53;674.0
0563;2017;person;187;2378.0
0563;2017;theft;263;3344.0
0563;2017;total;712;9053.0
0563;2017;vandalism;56;712.0
0563;2018;burglary;72;907.0
0563;2018;drugs_weapons;38;479.0
0563;2018;person;195;2457.0
0563;2018;theft;223;2809.0
0563;2018;total;639;8050.0
0563;2018;vandalism;40;504.0
0563;2019;burglary;58;733.0
0563;2019;drugs_weapons;26;329.0
0563;2019;person;209;2641.0
0563;2019;theft;186;2350.0
0563;2019;total;637;8049.0
0563;2019;vandalism;52;657.0
0563;2020;burglary;42;538.0
0563;2020;drugs_weapons;25;321.0
0563;2020;person;154;1973.0
0563;2020;theft;131;1678.0
0563;2020;total;501;6419.0
0563;2020;vandalism;61;782.0
0563;2021;burglary;31;403.0
0563;2021;drugs_weapons;28;364.0
0563;2021;person;149;1935.0
0563;2021;theft;128;1663.0
0563;2021;total;450;5845.0
0563;2021;vandalism;47;611.0
0563;2022;burglary;38;497.0
0563;2022;drugs_weapons;14;183.0
0563;2022;person;125;1635.0
0563;2022;theft;127;1661.0
0563;2022;total;441;5768.0
0563;2022;vandalism;35;458.0
0563;2023;burglary;31;409.0
0563;2023;drugs_weapons;21;277.0
0563;2023;person;187;2465.0
0563;2023;theft;102;1345.0
0563;2023;total;616;8121.0
0563;2023;vandalism;39;514.0
0563;2024;burglary;44;583.0
0563;2024;drugs_weapons;21;279.0
0563;2024;person;162;2148.0
0563;2024;theft;161;2134.0
0563;2024;total;684;9067.0
0563;2024;vandalism;39;517.0
0563;2025;burglary;55;731.0
0563;2025;drugs_weapons;42;559.0
0563;2025;person;182;2418.0
0563;2025;theft;161;2139.0
0563;2025;total;711;9448.0
0563;2025;vandalism;42;558.0
0580;1996;burglary;2013;1529.0
0580;1996;drugs_weapons;210;159.0
0580;1996;person;1447;1099.0
0580;1996;theft;10494;7972.0
0580;1996;total;14361;10910.0
0580;1996;vandalism;1149;873.0
0580;1997;burglary;2114;1602.0
0580;1997;drugs_weapons;312;237.0
0580;1997;person;1657;1255.0
0580;1997;theft;11807;8945.0
0580;1997;total;16167;12248.0
0580;1997;vandalism;1273;964.0
0580;1998;burglary;2145;1625.0
0580;1998;drugs_weapons;493;374.0
0580;1998;person;1799;1363.0
0580;1998;theft;12239;9271.0
0580;1998;total;17560;13301.0
0580;1998;vandalism;1451;1099.0
0580;1999;burglary;1876;1419.0
0580;1999;drugs_weapons;503;380.0
0580;1999;person;2108;1594.0
0580;1999;theft;11804;8927.0
0580;1999;total;17657;13354.0
0580;1999;vandalism;1646;1245.0
0580;2000;burglary;1814;1366.0
0580;2000;drugs_weapons;676;509.0
0580;2000;person;2044;1539.0
0580;2000;theft;10633;8005.0
0580;2000;total;17114;12884.0
0580;2000;vandalism;1692;1274.0
0580;2001;burglary;1933;1447.0
0580;2001;drugs_weapons;653;489.0
0580;2001;person;2061;1543.0
0580;2001;theft;10429;7806.0
0580;2001;total;16926;12669.0
0580;2001;vandalism;2004;1500.0
0580;2002;burglary;2186;1625.0
0580;2002;drugs_weapons;727;540.0
0580;2002;person;2079;1545.0
0580;2002;theft;11109;8256.0
0580;2002;total;18257;13569.0
0580;2002;vandalism;2531;1881.0
0580;2003;burglary;1706;1258.0
0580;2003;drugs_weapons;787;580.0
0580;2003;person;2382;1756.0
0580;2003;theft;9100;6709.0
0580;2003;total;16924;12476.0
0580;2003;vandalism;2658;1959.0
0580;2004;burglary;1647;1206.0
0580;2004;drugs_weapons;770;564.0
0580;2004;person;2399;1757.0
0580;2004;theft;8751;6408.0
0580;2004;total;16205;11866.0
0580;2004;vandalism;2255;1651.0
0580;2005;burglary;1852;1349.0
0580;2005;drugs_weapons;780;568.0
0580;2005;person;2629;1915.0
0580;2005;theft;10107;7363.0
0580;2005;total;18050;13149.0
0580;2005;vandalism;2116;1541.0
0580;2006;burglary;1831;1326.0
0580;2006;drugs_weapons;1066;771.0
0580;2006;person;2854;2066.0
0580;2006;theft;8574;6208.0
0580;2006;total;17311;12534.0
0580;2006;vandalism;2253;1631.0
0580;2007;burglary;1571;1126.0
0580;2007;drugs_weapons;1126;808.0
0580;2007;person;3079;2208.0
0580;2007;theft;8408;6028.0
0580;2007;total;18157;13018.0
0580;2007;vandalism;2970;2129.0
0580;2008;burglary;1096;777.0
0580;2008;drugs_weapons;1230;872.0
0580;2008;person;2894;2051.0
0580;2008;theft;7462;5288.0
0580;2008;total;17519;12415.0
0580;2008;vandalism;3236;2293.0
0580;2009;burglary;1081;754.0
0580;2009;drugs_weapons;1225;855.0
0580;2009;person;2842;1984.0
0580;2009;theft;7479;5220.0
0580;2009;total;17782;12411.0
0580;2009;vandalism;2919;2037.0
0580;2010;burglary;1068;734.0
0580;2010;drugs_weapons;1238;851.0
0580;2010;person;2929;2012.0
0580;2010;theft;7405;5087.0
0580;2010;total;16770;11522.0
0580;2010;vandalism;2078;1428.0
0580;2011;burglary;1210;824.0
0580;2011;drugs_weapons;1246;848.0
0580;2011;person;2767;1884.0
0580;2011;theft;7718;5255.0
0580;2011;total;17163;11685.0
0580;2011;vandalism;2275;1549.0
0580;2012;burglary;1006;680.0
0580;2012;drugs_weapons;1626;1099.0
0580;2012;person;2764;1868.0
0580;2012;theft;6857;4635.0
0580;2012;total;16969;11471.0
0580;2012;vandalism;2166;1464.0
0580;2013;burglary;783;524.0
0580;2013;drugs_weapons;1796;1202.0
0580;2013;person;2469;1653.0
0580;2013;theft;6937;4644.0
0580;2013;total;16043;10741.0
0580;2013;vandalism;1835;1229.0
0580;2014;burglary;913;604.0
0580;2014;drugs_weapons;1374;909.0
0580;2014;person;2472;1637.0
0580;2014;theft;7626;5049.0
0580;2014;total;16084;10649.0
0580;2014;vandalism;1882;1246.0
0580;2015;burglary;999;655.0
0580;2015;drugs_weapons;1225;804.0
0580;2015;person;2524;1656.0
0580;2015;theft;7211;4731.0
0580;2015;total;16009;10503.0
0580;2015;vandalism;1644;1079.0
0580;2016;burglary;1519;984.0
0580;2016;drugs_weapons;1195;774.0
0580;2016;person;2495;1616.0
0580;2016;theft;8023;5197.0
0580;2016;total;16704;10819.0
0580;2016;vandalism;2102;1361.0
0580;2017;burglary;1172;746.0
0580;2017;drugs_weapons;1672;1064.0
0580;2017;person;2864;1822.0
0580;2017;theft;7698;4898.0
0580;2017;total;17804;11328.0
0580;2017;vandalism;2424;1542.0
0580;2018;burglary;1069;669.0
0580;2018;drugs_weapons;2158;1351.0
0580;2018;person;2885;1806.0
0580;2018;theft;7104;4446.0
0580;2018;total;17395;10887.0
0580;2018;vandalism;1995;1249.0
0580;2019;burglary;1030;636.0
0580;2019;drugs_weapons;1894;1169.0
0580;2019;person;2945;1817.0
0580;2019;theft;7097;4380.0
0580;2019;total;17575;10846.0
0580;2019;vandalism;2094;1292.0
0580;2020;burglary;1400;855.0
0580;2020;drugs_weapons;1988;1213.0
0580;2020;person;3048;1860.0
0580;2020;theft;7624;4654.0
0580;2020;total;18344;11197.0
0580;2020;vandalism;2033;1241.0
0580;2021;burglary;1069;648.0
0580;2021;drugs_weapons;2103;1274.0
0580;2021;person;3009;1823.0
0580;2021;theft;6227;3772.0
0580;2021;total;15998;9692.0
0580;2021;vandalism;1691;1024.0
0580;2022;burglary;906;545.0
0580;2022;drugs_weapons;2160;1301.0
0580;2022;person;3135;1887.0
0580;2022;theft;5946;3580.0
0580;2022;total;16221;9766.0
0580;2022;vandalism;1402;844.0
0580;2023;burglary;1026;614.0
0580;2023;drugs_weapons;2219;1328.0
0580;2023;person;3745;2242.0
0580;2023;theft;6004;3594.0
0580;2023;total;18452;11047.0
0580;2023;vandalism;1328;795.0
0580;2024;burglary;922;550.0
0580;2024;drugs_weapons;2288;1364.0
0580;2024;person;4192;2499.0
0580;2024;theft;5328;3176.0
0580;2024;total;18478;11014.0
0580;2024;vandalism;1140;680.0
0580;2025;burglary;751;446.0
0580;2025;drugs_weapons;1919;1140.0
0580;2025;person;3582;2127.0
0580;2025;theft;4915;2919.0
0580;2025;total;17379;10322.0
0580;2025;vandalism;1494;887.0
0581;1996;burglary;2510;2030.0
0581;1996;drugs_weapons;426;345.0
0581;1996;person;1745;1411.0
0581;1996;theft;12380;10011.0
0581;1996;total;17435;14099.0
0581;1996;vandalism;1544;1249.0
0581;1997;burglary;2698;2188.0
0581;1997;drugs_weapons;637;516.0
0581;1997;person;1882;1526.0
0581;1997;theft;13632;11057.0
0581;1997;total;19421;15752.0
0581;1997;vandalism;1693;1373.0
0581;1998;burglary;2012;1639.0
0581;1998;drugs_weapons;653;532.0
0581;1998;person;2149;1751.0
0581;1998;theft;11066;9016.0
0581;1998;total;16776;13669.0
0581;1998;vandalism;1248;1017.0
0581;1999;burglary;1923;1572.0
0581;1999;drugs_weapons;856;700.0
0581;1999;person;2059;1683.0
0581;1999;theft;11165;9128.0
0581;1999;total;16954;13861.0
0581;1999;vandalism;1385;1132.0
0581;2000;burglary;1643;1344.0
0581;2000;drugs_weapons;1073;878.0
0581;2000;person;2227;1822.0
0581;2000;theft;9881;8086.0
0581;2000;total;16532;13528.0
0581;2000;vandalism;1416;1159.0
0581;2001;burglary;1590;1297.0
0581;2001;drugs_weapons;1045;853.0
0581;2001;person;2234;1823.0
0581;2001;theft;9485;7740.0
0581;2001;total;16184;13206.0
0581;2001;vandalism;1522;1242.0
0581;2002;burglary;1611;1309.0
0581;2002;drugs_weapons;1127;915.0
0581;2002;person;2409;1957.0
0581;2002;theft;9746;7917.0
0581;2002;total;16564;13456.0
0581;2002;vandalism;1401;1138.0
0581;2003;burglary;1503;1216.0
0581;2003;drugs_weapons;1059;856.0
0581;2003;person;2539;2054.0
0581;2003;theft;9490;7676.0
0581;2003;total;16980;13734.0
0581;2003;vandalism;1617;1308.0
0581;2004;burglary;1298;1045.0
0581;2004;drugs_weapons;1184;953.0
0581;2004;person;2797;2252.0
0581;2004;theft;8905;7170.0
0581;2004;total;16793;13522.0
0581;2004;vandalism;1646;1325.0
0581;2005;burglary;1434;1152.0
0581;2005;drugs_weapons;1281;1029.0
0581;2005;person;3169;2545.0
0581;2005;theft;8993;7222.0
0581;2005;total;18042;14489.0
0581;2005;vandalism;1772;1423.0
0581;2006;burglary;1494;1195.0
0581;2006;drugs_weapons;1784;1427.0
0581;2006;person;3108;2485.0
0581;2006;theft;7870;6293.0
0581;2006;total;17517;14008.0
0581;2006;vandalism;1413;1130.0
0581;2007;burglary;1552;1231.0
0581;2007;drugs_weapons;1881;1492.0
0581;2007;person;3338;2648.0
0581;2007;theft;8126;6446.0
0581;2007;total;18926;15012.0
0581;2007;vandalism;2454;1947.0
0581;2008;burglary;1240;974.0
0581;2008;drugs_weapons;1998;1569.0
0581;2008;person;3378;2652.0
0581;2008;theft;7336;5760.0
0581;2008;total;18786;14749.0
0581;2008;vandalism;2222;1745.0
0581;2009;burglary;1051;817.0
0581;2009;drugs_weapons;1892;1471.0
0581;2009;person;3524;2739.0
0581;2009;theft;7276;5655.0
0581;2009;total;18767;14587.0
0581;2009;vandalism;1999;1554.0
0581;2010;burglary;1167;900.0
0581;2010;drugs_weapons;1887;1456.0
0581;2010;person;3395;2619.0
0581;2010;theft;6656;5134.0
0581;2010;total;17156;13232.0
0581;2010;vandalism;1556;1200.0
0581;2011;burglary;1271;975.0
0581;2011;drugs_weapons;1540;1181.0
0581;2011;person;3672;2817.0
0581;2011;theft;7536;5782.0
0581;2011;total;18277;14023.0
0581;2011;vandalism;1699;1304.0
0581;2012;burglary;1223;931.0
0581;2012;drugs_weapons;1476;1123.0
0581;2012;person;3353;2552.0
0581;2012;theft;7450;5671.0
0581;2012;total;17577;13379.0
0581;2012;vandalism;1581;1203.0
0581;2013;burglary;1077;810.0
0581;2013;drugs_weapons;2198;1653.0
0581;2013;person;3217;2420.0
0581;2013;theft;7177;5399.0
0581;2013;total;18395;13837.0
0581;2013;vandalism;1245;937.0
0581;2014;burglary;1097;816.0
0581;2014;drugs_weapons;2048;1522.0
0581;2014;person;3365;2502.0
0581;2014;theft;7417;5514.0
0581;2014;total;18084;13444.0
0581;2014;vandalism;1231;915.0
0581;2015;burglary;941;691.0
0581;2015;drugs_weapons;2104;1545.0
0581;2015;person;3127;2297.0
0581;2015;theft;6888;5059.0
0581;2015;total;17422;12795.0
0581;2015;vandalism;1426;1047.0
0581;2016;burglary;932;674.0
0581;2016;drugs_weapons;2111;1528.0
0581;2016;person;3311;2396.0
0581;2016;theft;6760;4891.0
0581;2016;total;17728;12828.0
0581;2016;vandalism;1557;1127.0
0581;2017;burglary;1015;724.0
0581;2017;drugs_weapons;2072;1479.0
0581;2017;person;3542;2527.0
0581;2017;theft;6733;4804.0
0581;2017;total;17901;12773.0
0581;2017;vandalism;1679;1198.0
0581;2018;burglary;959;679.0
0581;2018;drugs_weapons;1836;1299.0
0581;2018;person;3706;2623.0
0581;2018;theft;5779;4090.0
0581;2018;total;16613;11757.0
0581;2018;vandalism;1446;1023.0
0581;2019;burglary;969;680.0
0581;2019;drugs_weapons;1606;1128.0
0581;2019;person;3579;2513.0
0581;2019;theft;5605;3935.0
0581;2019;total;15647;10986.0
0581;2019;vandalism;1654;1161.0
0581;2020;burglary;1342;936.0
0581;2020;drugs_weapons;1884;1314.0
0581;2020;person;3474;2424.0
0581;2020;theft;5953;4154.0
0581;2020;total;16834;11745.0
0581;2020;vandalism;1973;1377.0
0581;2021;burglary;1490;1035.0
0581;2021;drugs_weapons;1584;1100.0
0581;2021;person;3487;2422.0
0581;2021;theft;6379;4431.0
0581;2021;total;16305;11325.0
0581;2021;vandalism;1573;1093.0
0581;2022;burglary;1504;1039.0
0581;2022;drugs_weapons;1680;1160.0
0581;2022;person;4374;3021.0
0581;2022;theft;6612;4567.0
0581;2022;total;19191;13254.0
0581;2022;vandalism;1755;1212.0
0581;2023;burglary;1517;1045.0
0581;2023;drugs_weapons;1640;1130.0
0581;2023;person;4690;3231.0
0581;2023;theft;6806;4689.0
0581;2023;total;20213;13926.0
0581;2023;vandalism;1630;1123.0
0581;2024;burglary;1385;955.0
0581;2024;drugs_weapons;1572;1083.0
0581;2024;person;4670;3219.0
0581;2024;theft;5938;4092.0
0581;2024;total;19599;13508.0
0581;2024;vandalism;1760;1213.0
0581;2025;burglary;990;683.0
0581;2025;drugs_weapons;1343;927.0
0581;2025;person;4405;3039.0
0581;2025;theft;5446;3757.0
0581;2025;total;18599;12832.0
0581;2025;vandalism;1482;1022.0
0582;1996;burglary;132;948.0
0582;1996;drugs_weapons;13;93.0
0582;1996;person;73;524.0
0582;1996;theft;676;4854.0
0582;1996;total;938;6736.0
0582;1996;vandalism;98;704.0
0582;1997;burglary;182;1311.0
0582;1997;drugs_weapons;13;94.0
0582;1997;person;100;720.0
0582;1997;theft;771;5555.0
0582;1997;total;1087;7831.0
0582;1997;vandalism;125;901.0
0582;1998;burglary;131;946.0
0582;1998;drugs_weapons;12;86.0
0582;1998;person;73;527.0
0582;1998;theft;546;3942.0
0582;1998;total;809;5841.0
0582;1998;vandalism;77;556.0
0582;1999;burglary;93;668.0
0582;1999;drugs_weapons;29;208.0
0582;1999;person;81;582.0
0582;1999;theft;546;3921.0
0582;1999;total;790;5674.0
0582;1999;vandalism;61;438.0
0582;2000;burglary;77;552.0
0582;2000;drugs_weapons;41;294.0
0582;2000;person;106;760.0
0582;2000;theft;508;3641.0
0582;2000;total;850;6092.0
0582;2000;vandalism;116;831.0
0582;2001;burglary;98;703.0
0582;2001;drugs_weapons;30;215.0
0582;2001;person;95;682.0
0582;2001;theft;527;3782.0
0582;2001;total;795;5705.0
0582;2001;vandalism;79;567.0
0582;2002;burglary;145;1038.0
0582;2002;drugs_weapons;26;186.0
0582;2002;person;130;931.0
0582;2002;theft;621;4445.0
0582;2002;total;947;6779.0
0582;2002;vandalism;91;651.0
0582;2003;burglary;77;548.0
0582;2003;drugs_weapons;14;100.0
0582;2003;person;129;918.0
0582;2003;theft;418;2976.0
0582;2003;total;806;5738.0
0582;2003;vandalism;137;975.0
0582;2004;burglary;106;752.0
0582;2004;drugs_weapons;17;121.0
0582;2004;person;128;909.0
0582;2004;theft;447;3173.0
0582;2004;total;832;5906.0
0582;2004;vandalism;83;589.0
0582;2005;burglary;76;541.0
0582;2005;drugs_weapons;53;377.0
0582;2005;person;149;1060.0
0582;2005;theft;417;2966.0
0582;2005;total;850;6046.0
0582;2005;vandalism;148;1053.0
0582;2006;burglary;78;556.0
0582;2006;drugs_weapons;26;185.0
0582;2006;person;168;1197.0
0582;2006;theft;396;2821.0
0582;2006;total;877;6247.0
0582;2006;vandalism;139;990.0
0582;2007;burglary;81;577.0
0582;2007;drugs_weapons;12;85.0
0582;2007;person;180;1282.0
0582;2007;theft;324;2308.0
0582;2007;total;770;5486.0
0582;2007;vandalism;142;1012.0
0582;2008;burglary;61;436.0
0582;2008;drugs_weapons;41;293.0
0582;2008;person;130;929.0
0582;2008;theft;317;2266.0
0582;2008;total;825;5897.0
0582;2008;vandalism;171;1222.0
0582;2009;burglary;53;379.0
0582;2009;drugs_weapons;28;200.0
0582;2009;person;136;971.0
0582;2009;theft;349;2493.0
0582;2009;total;764;5457.0
0582;2009;vandalism;102;729.0
0582;2010;burglary;69;492.0
0582;2010;drugs_weapons;27;192.0
0582;2010;person;182;1297.0
0582;2010;theft;343;2444.0
0582;2010;total;828;5900.0
0582;2010;vandalism;115;819.0
0582;2011;burglary;81;577.0
0582;2011;drugs_weapons;29;207.0
0582;2011;person;150;1069.0
0582;2011;theft;369;2629.0
0582;2011;total;876;6242.0
0582;2011;vandalism;104;741.0
0582;2012;burglary;90;639.0
0582;2012;drugs_weapons;55;390.0
0582;2012;person;160;1135.0
0582;2012;theft;413;2931.0
0582;2012;total;967;6862.0
0582;2012;vandalism;79;561.0
0582;2013;burglary;78;550.0
0582;2013;drugs_weapons;52;367.0
0582;2013;person;177;1249.0
0582;2013;theft;356;2513.0
0582;2013;total;870;6140.0
0582;2013;vandalism;60;423.0
0582;2014;burglary;82;576.0
0582;2014;drugs_weapons;58;408.0
0582;2014;person;147;1033.0
0582;2014;theft;375;2635.0
0582;2014;total;870;6113.0
0582;2014;vandalism;91;639.0
0582;2015;burglary;63;442.0
0582;2015;drugs_weapons;32;224.0
0582;2015;person;189;1326.0
0582;2015;theft;328;2301.0
0582;2015;total;816;5725.0
0582;2015;vandalism;85;596.0
0582;2016;burglary;67;468.0
0582;2016;drugs_weapons;21;147.0
0582;2016;person;183;1278.0
0582;2016;theft;312;2179.0
0582;2016;total;781;5454.0
0582;2016;vandalism;93;649.0
0582;2017;burglary;83;574.0
0582;2017;drugs_weapons;36;249.0
0582;2017;person;210;1452.0
0582;2017;theft;362;2503.0
0582;2017;total;894;6182.0
0582;2017;vandalism;130;899.0
0582;2018;burglary;60;412.0
0582;2018;drugs_weapons;40;274.0
